,project_id,project_name,project_start_date,project_completion_date,building_id,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta_-_neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_only,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,1-br_units,2-br_units,3-br_units,4-br_units,5-br_units,6-br+_units,unknown-br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
1919,53580,530 EXTERIOR STREET (AKA E 149 ST A),2015-12-29T00:00:00,,976828.0,530,EXTERIOR STREET,Bronx,10451.0,2023510025.0,,BX-01,8,63.0,BX63,40.818796,-73.93034300000001,40.818459999999995,-73.930026,2018-04-25T00:00:00,New Construction,No,Non Prevailing Wage,32,0,124,0,0,1,24,67,55,11,0,0,0,0,157,0,157,157
1918,53483,1 Flatbush Avenue,2015-12-29T00:00:00,,292318.0,15,FLATBUSH AVENUE,Brooklyn,11217.0,3021060026.0,3424472.0,BK-02,35,33.0,BK68,40.688124,-73.98039200000001,40.688309999999994,-73.980182,,New Construction,No,Non Prevailing Wage,0,0,32,0,0,0,8,15,9,0,0,0,0,0,32,0,32,157
1917,52467,FORD BEDFORD. 2848 BAINBRIDGE AVE.SERVIAM HEIGHTS,2015-12-29T00:00:00,2018-06-13T00:00:00,955101.0,2880,BAINBRIDGE AVENUE,Bronx,10458.0,,,BX-07,15,40702.0,BX05,40.869326,-73.886397,,,2018-06-13T00:00:00,New Construction,No,Prevailing Wage,57,0,0,0,0,0,24,33,0,0,0,0,0,0,57,0,57,57
1910,55026,Home Street Homes,2015-12-30T00:00:00,,109998.0,1208,SOUTHERN BOULEVARD,Bronx,10459.0,2029790002.0,2010531.0,BX-03,17,125.0,BX35,40.828919,-73.891875,40.82881,-73.891539,,Preservation,No,Non Prevailing Wage,0,5,11,0,2,0,0,0,6,7,5,0,0,0,18,0,18,18
1909,55026,Home Street Homes,2015-12-30T00:00:00,,86507.0,936,HOME STREET,Bronx,10459.0,2027280019.0,2005810.0,BX-03,17,125.0,BX35,40.828491,-73.892512,40.82826,-73.892505,,Preservation,No,Non Prevailing Wage,0,4,19,0,2,0,0,10,9,1,5,0,0,0,25,0,25,25
1908,55026,Home Street Homes,2015-12-30T00:00:00,,86506.0,930,HOME STREET,Bronx,10459.0,2027280016.0,2005809.0,BX-03,17,125.0,BX35,40.828472,-73.89275,40.82825,-73.89270400000001,,Preservation,No,Non Prevailing Wage,0,1,20,0,8,1,0,16,4,10,0,0,0,0,30,0,30,30
1907,55026,Home Street Homes,2015-12-30T00:00:00,,86493.0,905,HOME STREET,Bronx,10459.0,2029740022.0,2010463.0,BX-03,17,125.0,BX35,40.828375,-73.89416,40.82855,-73.89399999999999,,Preservation,No,Non Prevailing Wage,0,2,6,0,0,0,0,4,4,0,0,0,0,0,8,0,8,8
1906,55026,Home Street Homes,2015-12-30T00:00:00,,85470.0,1163,HOE AVENUE,Bronx,10459.0,2027450036.0,2006063.0,BX-03,17,125.0,BX35,40.827672,-73.890905,40.82782,-73.891172,,Preservation,No,Non Prevailing Wage,0,0,7,0,2,1,0,1,5,4,0,0,0,0,10,0,10,10
1905,55026,Home Street Homes,2015-12-30T00:00:00,,85467.0,1160,HOE AVENUE,Bronx,10459.0,2027520017.0,2006168.0,BX-03,17,12101.0,BX35,40.827633,-73.890883,40.82775,-73.890609,,Preservation,No,Non Prevailing Wage,0,0,7,0,3,0,0,1,0,9,0,0,0,0,10,0,10,10
1904,55026,Home Street Homes,2015-12-30T00:00:00,,53587.0,1146,BRYANT AVENUE,Bronx,10459.0,2027540069.0,2006209.0,BX-03,17,12101.0,BX35,40.827532,-73.8889,40.82755,-73.888636,,Preservation,No,Non Prevailing Wage,0,1,7,0,0,0,0,0,0,8,0,0,0,0,8,0,8,8
1902,52758,CSH,2015-12-30T00:00:00,,380683.0,116,TAPSCOTT STREET,Brooklyn,11212.0,3035320035.0,3081192.0,BK-16,41,900.0,BK81,40.664869,-73.92026,40.66491,-73.920559,2017-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,1,5,0,0,0,0,0,6,0,6,6
1901,52758,CSH,2015-12-30T00:00:00,,380112.0,50,SUTTER AVENUE,Brooklyn,11212.0,3035320025.0,3081190.0,BK-16,41,900.0,BK81,40.665555,-73.920868,40.66535,-73.92067,2017-10-09T00:00:00,Preservation,No,Non Prevailing Wage,0,2,16,0,8,0,0,2,10,14,0,0,0,0,26,0,26,26
1900,52758,CSH,2015-12-30T00:00:00,,379354.0,425,MARCUS GARVEY BOULEVARD,Brooklyn,11216.0,3016640001.0,3046350.0,BK-03,36,275.0,BK35,40.682595,-73.93795300000001,40.682590000000005,-73.937668,2017-10-13T00:00:00,Preservation,No,Non Prevailing Wage,0,3,3,0,0,0,1,1,4,0,0,0,0,0,6,0,6,6
1899,52758,CSH,2015-12-30T00:00:00,,376556.0,1748,STERLING PLACE,Brooklyn,11233.0,3014700028.0,3039433.0,BK-16,41,361.0,BK79,40.670913,-73.920776,40.67065,-73.920805,2017-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,6,0,2,0,0,1,7,0,0,0,0,0,8,0,8,8
1898,52758,CSH,2015-12-30T00:00:00,,362714.0,688,ROCKAWAY AVENUE,Brooklyn,11212.0,3035750052.0,3081943.0,BK-16,41,924.0,BK81,40.662958,-73.909031,40.663070000000005,-73.909359,2017-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,2,11,0,3,0,0,2,14,0,0,0,0,0,16,0,16,16
1897,52758,CSH,2015-12-30T00:00:00,,351579.0,1492,PARK PLACE,Brooklyn,11213.0,3013740011.0,3036599.0,BK-08,36,347.0,BK61,40.672178,-73.927551,40.67202,-73.927739,2017-10-13T00:00:00,Preservation,No,Non Prevailing Wage,0,1,16,0,5,0,2,4,16,0,0,0,0,0,22,0,22,22
1896,52758,CSH,2015-12-30T00:00:00,,349937.0,327,HOWARD AVENUE,Brooklyn,11233.0,3014320068.0,3038557.0,BK-16,41,303.0,BK79,40.67641,-73.91926600000001,40.67621,-73.919111,2017-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,10,6,0,0,0,0,12,4,0,0,0,0,0,16,0,16,16
1895,52758,CSH,2015-12-30T00:00:00,,334939.0,812,MAC DONOUGH STREET,Brooklyn,11233.0,3015030017.0,3040462.0,BK-16,41,373.0,BK79,40.684443,-73.913862,40.68421,-73.91374,2017-10-13T00:00:00,Preservation,No,Non Prevailing Wage,0,1,5,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
1894,52758,CSH,2015-12-30T00:00:00,,334936.0,806,MAC DONOUGH STREET,Brooklyn,11233.0,3015030014.0,3040459.0,BK-16,41,373.0,BK79,40.684418,-73.914064,40.68418,-73.91400300000001,2017-10-09T00:00:00,Preservation,No,Non Prevailing Wage,0,2,4,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
1893,52758,CSH,2015-12-30T00:00:00,,334922.0,783,MAC DONOUGH STREET,Brooklyn,11233.0,3014980047.0,3040221.0,BK-16,41,373.0,BK79,40.684287,-73.915272,40.6845,-73.915095,2017-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,1,1,0,1,0,0,0,1,2,0,0,0,0,3,0,3,3
1892,52758,CSH,2015-12-30T00:00:00,,334915.0,777,MAC DONOUGH STREET,Brooklyn,11233.0,3014980050.0,3040224.0,BK-16,41,373.0,BK79,40.684267999999996,-73.915441,40.6845,-73.91532600000001,2017-10-09T00:00:00,Preservation,No,Non Prevailing Wage,0,2,6,0,0,0,0,8,0,0,0,0,0,0,8,0,8,8
1891,52758,CSH,2015-12-30T00:00:00,,334903.0,764,MAC DONOUGH STREET,Brooklyn,11233.0,3015020024.0,3040408.0,BK-16,41,373.0,BK79,40.6842,-73.915889,40.68398,-73.915817,2017-10-09T00:00:00,Preservation,No,Non Prevailing Wage,0,3,3,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
1890,52758,CSH,2015-12-30T00:00:00,,334901.0,762,MAC DONOUGH STREET,Brooklyn,11233.0,3015020023.0,3040407.0,BK-16,41,373.0,BK79,40.684195,-73.915943,40.68397,-73.915911,2017-10-09T00:00:00,Preservation,No,Non Prevailing Wage,0,3,3,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
1889,52758,CSH,2015-12-30T00:00:00,,334892.0,752,MAC DONOUGH STREET,Brooklyn,11233.0,3015020018.0,3040402.0,BK-16,41,373.0,BK79,40.684162,-73.916224,40.68392,-73.916372,2017-10-09T00:00:00,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
1888,52758,CSH,2015-12-30T00:00:00,,334889.0,748,MAC DONOUGH STREET,Brooklyn,11233.0,3015020016.0,3040400.0,BK-16,41,373.0,BK79,40.684148,-73.91633900000001,40.6839,-73.91656,2017-10-09T00:00:00,Preservation,No,Non Prevailing Wage,0,4,2,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
1887,52758,CSH,2015-12-30T00:00:00,,334886.0,744,MAC DONOUGH STREET,Brooklyn,11233.0,3015020014.0,3040398.0,BK-16,41,373.0,BK79,40.684137,-73.916451,40.68388,-73.916744,2017-10-09T00:00:00,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
1886,52758,CSH,2015-12-30T00:00:00,,330375.0,870,MACON STREET,Brooklyn,11233.0,3014980025.0,3040209.0,BK-16,41,373.0,BK79,40.684927,-73.916093,40.684709999999995,-73.91599599999999,2017-10-09T00:00:00,Preservation,No,Non Prevailing Wage,0,3,13,0,0,0,8,8,0,0,0,0,0,0,16,0,16,16
1885,52758,CSH,2015-12-30T00:00:00,,330367.0,854,MACON STREET,Brooklyn,11233.0,3014980018.0,3040202.0,BK-16,41,373.0,BK79,40.684876,-73.91654399999999,40.68464,-73.91657,2017-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,2,2
1884,52758,CSH,2015-12-30T00:00:00,,314270.0,808,HOWARD AVENUE,Brooklyn,11212.0,3035650044.0,3081799.0,BK-16,41,892.0,BK81,40.662093,-73.918555,40.66207,-73.918876,2017-10-09T00:00:00,Preservation,No,Non Prevailing Wage,0,0,5,0,1,0,0,0,6,0,0,0,0,0,6,0,6,6
1883,52758,CSH,2015-12-30T00:00:00,,314170.0,545,HOWARD AVENUE,Brooklyn,11233.0,3014760009.0,3039580.0,BK-16,41,361.0,BK79,40.668939,-73.92005,40.66899,-73.919668,2017-10-13T00:00:00,Preservation,No,Non Prevailing Wage,0,0,15,0,1,0,0,1,15,0,0,0,0,0,16,0,16,16
1882,52758,CSH,2015-12-30T00:00:00,,313969.0,908,THOMAS S BOYLAND STREET,Brooklyn,11212.0,3036110147.0,3082539.0,BK-16,42,896.0,BK81,40.658198,-73.91073100000001,40.65815,-73.911038,2017-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,2,0,0,1,5,0,0,0,0,0,6,0,6,6
1881,52758,CSH,2015-12-30T00:00:00,,313959.0,893,THOMAS S BOYLAND STREET,Brooklyn,11212.0,3036120021.0,3082553.0,BK-16,42,916.0,BK81,40.658414,-73.910767,40.65851,-73.910475,2017-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,1,5,0,0,0,0,0,6,0,6,6
1880,52758,CSH,2015-12-30T00:00:00,,301835.0,174,GRAFTON STREET,Brooklyn,11212.0,3035510032.0,3081512.0,BK-16,41,894.0,BK81,40.663882,-73.918026,40.6639,-73.918315,2017-10-13T00:00:00,Preservation,No,Non Prevailing Wage,0,2,12,0,9,0,12,2,9,0,0,0,0,0,23,0,23,23
1879,52758,CSH,2015-12-30T00:00:00,,287645.0,1517,EASTERN PARKWAY,Brooklyn,11233.0,3014710033.0,3039458.0,BK-16,41,361.0,BK79,40.670406,-73.917737,40.670590000000004,-73.917824,2017-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,1,15,0,0,0,0,2,10,4,0,0,0,0,16,0,16,16
1878,52758,CSH,2015-12-30T00:00:00,,287626.0,1484,EASTERN PARKWAY EXTENSION,Brooklyn,11233.0,3014740009.0,,BK-16,41,361.0,BK79,40.669737,-73.919306,40.66937,-73.919289,,Preservation,No,Non Prevailing Wage,0,0,10,0,2,0,0,5,3,4,0,0,0,0,12,0,12,12
1877,52758,CSH,2015-12-30T00:00:00,,287624.0,1480,EASTERN PARKWAY EXTENSION,Brooklyn,11233.0,3014740009.0,3039522.0,BK-16,41,361.0,BK79,40.669707,-73.919382,40.66937,-73.919289,,Preservation,No,Non Prevailing Wage,0,4,15,0,1,0,0,6,14,0,0,0,0,0,20,0,20,20
1876,52758,CSH,2015-12-30T00:00:00,,287616.0,1438,EASTERN PARKWAY EXTENSION,Brooklyn,11233.0,3014750051.0,3039559.0,BK-16,41,361.0,BK79,40.668943,-73.921247,40.668929999999996,-73.92054,2017-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,1,12,0,3,0,0,6,7,3,0,0,0,0,16,0,16,16
1875,52758,CSH,2015-12-30T00:00:00,,287213.0,1301,EAST NEW YORK AVENUE,Brooklyn,11212.0,3014760032.0,3039586.0,BK-16,41,361.0,BK79,40.668694,-73.91910899999999,40.66881,-73.919372,2017-10-13T00:00:00,Preservation,No,Non Prevailing Wage,0,1,10,0,1,0,2,3,6,1,0,0,0,0,12,0,12,12
1874,52758,CSH,2015-12-30T00:00:00,,234869.0,28,DUMONT AVENUE,Brooklyn,11212.0,3035650035.0,3081795.0,BK-16,41,892.0,BK81,40.662639,-73.91901899999999,40.66243,-73.918951,2017-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,20,0,3,0,1,0,14,4,4,0,0,0,23,0,23,23
1873,52758,CSH,2015-12-30T00:00:00,,232319.0,675,DECATUR STREET,Brooklyn,11233.0,3015020059.0,3040441.0,BK-16,41,373.0,BK79,40.683448,-73.916081,40.683659999999996,-73.916167,2017-10-09T00:00:00,Preservation,No,Non Prevailing Wage,0,2,4,0,0,0,0,3,3,0,0,0,0,0,6,0,6,6
1872,52758,CSH,2015-12-30T00:00:00,,232317.0,673,DECATUR STREET,Brooklyn,11233.0,3015020060.0,3040442.0,BK-16,41,373.0,BK79,40.683440000000004,-73.916138,40.68365,-73.91626099999999,2017-10-09T00:00:00,Preservation,No,Non Prevailing Wage,0,2,4,0,0,0,0,3,3,0,0,0,0,0,6,0,6,6
1871,52758,CSH,2015-12-30T00:00:00,,213936.0,1638,BROADWAY,Brooklyn,11207.0,3014990013.0,3040252.0,BK-16,41,373.0,BK79,40.684882,-73.913955,40.68462,-73.913966,2017-10-09T00:00:00,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,2,2
1870,52758,CSH,2015-12-30T00:00:00,,185927.0,2174,ATLANTIC AVENUE,Brooklyn,11233.0,3014330033.0,3038568.0,BK-16,41,303.0,BK79,40.676536,-73.914503,40.67623,-73.91448199999999,2017-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,10,0,8,0,4,8,6,0,0,0,0,0,18,0,18,18
1869,49445,TMN903 - Lemle & Wolff,2015-12-30T00:00:00,,40088.0,53,WEST 129 STREET,Manhattan,10027.0,1017270010.0,1053719.0,MN-10,9,208.0,MN03,40.809778,-73.942317,40.810109999999995,-73.942573,2018-01-18T00:00:00,Preservation,No,Non Prevailing Wage,0,24,0,0,0,0,0,0,0,13,11,0,0,0,24,0,24,24
1868,49445,TMN903 - Lemle & Wolff,2015-12-30T00:00:00,,40079.0,43,WEST 129 STREET,Manhattan,10027.0,1017270014.0,1053721.0,MN-10,9,208.0,MN03,40.809698,-73.94212900000001,40.809979999999996,-73.942256,,Preservation,No,Non Prevailing Wage,0,0,0,24,0,1,0,0,2,12,11,0,0,0,25,0,25,25
1867,49445,TMN903 - Lemle & Wolff,2015-12-30T00:00:00,,40069.0,39,WEST 129 STREET,Manhattan,10027.0,1017270016.0,1053722.0,MN-10,9,208.0,MN03,40.809665,-73.94205699999999,40.809909999999995,-73.942097,2018-01-18T00:00:00,Preservation,No,Non Prevailing Wage,0,24,0,0,0,1,0,0,1,14,10,0,0,0,25,0,25,25
1866,49445,TMN903 - Lemle & Wolff,2015-12-30T00:00:00,,40063.0,31,WEST 129 STREET,Manhattan,10027.0,1017270020.0,1053724.0,MN-10,9,208.0,MN03,40.809604,-73.941909,40.809779999999996,-73.941797,2018-01-18T00:00:00,Preservation,No,Non Prevailing Wage,0,18,0,0,0,0,0,0,0,18,0,0,0,0,18,0,18,18
1862,49635,Habitat-NYC Single Family Homes Phase I,2015-12-31T00:00:00,2016-05-31T00:00:00,607523.0,137-35,220 PLACE,Queens,,,,QN-13,31,,,,,,,2015-01-08T00:00:00,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
