,project_id,project_name,project_start_date,project_completion_date,building_id,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta_-_neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_only,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,1-br_units,2-br_units,3-br_units,4-br_units,5-br_units,6-br+_units,unknown-br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
2516,50206,Park Monroe II,2015-02-26T00:00:00,2017-08-07T00:00:00,330373.0,868,MACON STREET,Brooklyn,11233.0,3014980024.0,3040208.0,BK-16,41,373.0,BK79,40.684922,-73.916151,40.6847,-73.916093,2016-06-20T00:00:00,Preservation,No,Non Prevailing Wage,0,0,7,0,0,0,0,3,3,0,1,0,0,0,7,0,7,7
2515,50206,Park Monroe II,2015-02-26T00:00:00,2017-08-07T00:00:00,330372.0,864,MACON STREET,Brooklyn,11233.0,3014980023.0,3040207.0,BK-16,41,373.0,BK79,40.684908,-73.916263,40.68469,-73.916187,2016-06-20T00:00:00,Preservation,No,Non Prevailing Wage,1,0,6,0,0,0,0,3,3,1,0,0,0,0,7,0,7,7
2514,50206,Park Monroe II,2015-02-26T00:00:00,2017-08-07T00:00:00,330371.0,862,MACON STREET,Brooklyn,11233.0,3014980022.0,3040206.0,BK-16,41,373.0,BK79,40.6849,-73.91632,40.68468,-73.916288,2016-06-20T00:00:00,Preservation,No,Non Prevailing Wage,1,0,6,0,0,0,0,3,0,3,1,0,0,0,7,0,7,7
2513,50206,Park Monroe II,2015-02-26T00:00:00,2017-08-07T00:00:00,322130.0,342,LAFAYETTE AVENUE,Brooklyn,11238.0,3019480014.0,3055580.0,BK-02,35,231.0,BK69,40.688676,-73.961706,40.68845,-73.961742,2017-08-07T00:00:00,Preservation,No,Non Prevailing Wage,3,0,13,0,0,0,4,12,0,0,0,0,0,0,16,0,16,16
2512,50206,Park Monroe II,2015-02-26T00:00:00,2017-08-07T00:00:00,287193.0,1169,EAST NEW YORK AVENUE,Brooklyn,11212.0,3013990145.0,3037641.0,BK-08,41,359.0,BK61,40.666675,-73.923744,40.66697,-73.9237,2016-06-20T00:00:00,Preservation,No,Non Prevailing Wage,4,0,24,0,0,1,0,7,11,7,4,0,0,0,29,0,29,29
2511,50059,Kings Villas - St. Nicks,2015-02-26T00:00:00,2017-05-17T00:00:00,396441.0,663,WILLOUGHBY AVENUE,Brooklyn,11206.0,3017610070.0,3048930.0,BK-03,36,283.0,BK35,40.694627000000004,-73.942702,40.694829999999996,-73.94278800000001,2017-03-24T00:00:00,Preservation,No,Non Prevailing Wage,0,2,1,0,0,0,0,0,1,2,0,0,0,0,3,0,3,3
2510,50059,Kings Villas - St. Nicks,2015-02-26T00:00:00,2017-05-17T00:00:00,362522.0,178,ROCKAWAY AVENUE,Brooklyn,11233.0,3015670031.0,3042587.0,BK-16,41,301.0,BK79,40.677046000000004,-73.91086800000001,40.67709,-73.91115699999999,2017-05-12T00:00:00,Preservation,No,Non Prevailing Wage,0,2,4,0,0,0,0,3,3,0,0,0,0,0,6,0,6,6
2509,50059,Kings Villas - St. Nicks,2015-02-26T00:00:00,2017-05-17T00:00:00,335793.0,275,MENAHAN STREET,Brooklyn,11237.0,3033090032.0,3251914.0,BK-04,37,433.0,BK77,40.699288,-73.915981,40.69938,-73.916219,2016-12-07T00:00:00,Preservation,No,Non Prevailing Wage,0,4,2,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
2508,50059,Kings Villas - St. Nicks,2015-02-26T00:00:00,2017-05-17T00:00:00,305076.0,78,GROVE STREET,Brooklyn,11221.0,3033220010.0,3076062.0,BK-04,34,399.0,BK78,40.692375,-73.92168000000001,40.69229,-73.921385,2017-05-03T00:00:00,Preservation,No,Non Prevailing Wage,0,2,4,0,0,0,0,0,0,4,2,0,0,0,6,0,6,6
2507,50059,Kings Villas - St. Nicks,2015-02-26T00:00:00,2017-05-17T00:00:00,300735.0,160,GLENMORE AVENUE,Brooklyn,11212.0,3037090115.0,3083741.0,BK-16,37,908.0,BK81,40.671851000000004,-73.904949,40.67168,-73.904823,2017-05-17T00:00:00,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,7,1,0,0,0,0,0,0,8,0,8,8
2506,50059,Kings Villas - St. Nicks,2015-02-26T00:00:00,2017-05-17T00:00:00,294143.0,717,FLUSHING AVENUE,Brooklyn,11206.0,3022760003.0,3061501.0,BK-01,33,507.0,BK75,40.700509999999994,-73.943768,40.70066,-73.943934,2016-12-29T00:00:00,Preservation,No,Non Prevailing Wage,0,1,3,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
2505,50059,Kings Villas - St. Nicks,2015-02-26T00:00:00,2017-05-17T00:00:00,234927.0,877,DUMONT AVENUE,Brooklyn,11207.0,3040610001.0,3090031.0,BK-05,42,1162.0,BK82,40.667549,-73.886052,40.66768,-73.885947,2017-05-05T00:00:00,Preservation,No,Non Prevailing Wage,0,1,5,0,0,0,2,2,1,1,0,0,0,0,6,0,6,6
2504,48775,NORTH BROOKLYN OPPORTUNITIES (NBO),2015-02-26T00:00:00,2017-12-26T00:00:00,946632.0,198,MONTROSE AVENUE,Brooklyn,11206.0,3030630101.0,3325861.0,BK-01,34,493.0,BK78,40.707299,-73.94136,40.70726,-73.941327,2017-12-26T00:00:00,New Construction,No,Non Prevailing Wage,0,1,3,0,0,0,0,0,3,1,0,0,0,0,4,0,4,4
2503,48775,NORTH BROOKLYN OPPORTUNITIES (NBO),2015-02-26T00:00:00,2017-12-26T00:00:00,946631.0,7,STAGG STREET,Brooklyn,11206.0,3030220101.0,3400412.0,BK-01,34,511.0,BK90,40.708861999999996,-73.95022800000001,40.70895,-73.950387,2016-09-13T00:00:00,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
2500,48775,NORTH BROOKLYN OPPORTUNITIES (NBO),2015-02-26T00:00:00,2017-12-26T00:00:00,340323.0,44,MORGAN AVENUE,Brooklyn,11237.0,3030080006.0,3070688.0,BK-01,34,453.0,BK77,40.705414000000005,-73.93162,40.70545,-73.931349,2016-11-25T00:00:00,Preservation,No,Non Prevailing Wage,0,6,0,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
2498,50201,Los Sures 383 Hewes Street HDFC,2015-03-06T00:00:00,2016-11-09T00:00:00,372190.0,392,SOUTH 3 STREET,Brooklyn,11211.0,3024380020.0,3063379.0,BK-01,34,527.0,BK73,40.708525,-73.951628,40.7083,-73.951628,2016-11-09T00:00:00,Preservation,No,Non Prevailing Wage,0,0,18,3,0,1,0,1,10,10,1,0,0,0,22,0,22,22
2485,49774,555 Tenth Avenue,2015-03-26T00:00:00,2017-07-19T00:00:00,948170.0,551,10 AVENUE,Manhattan,10018.0,1010697501.0,1089722.0,MN-04,3,117.0,MN13,40.758796999999994,-73.996087,40.75875,-73.996499,2017-07-19T00:00:00,New Construction,No,Non Prevailing Wage,0,0,120,0,0,0,21,65,29,5,0,0,0,0,120,0,120,598
2483,52788,86 Fleet Place,2015-04-01T00:00:00,2018-04-11T00:00:00,955833.0,166,MYRTLE AVENUE,Brooklyn,11201.0,3020617501.0,3424517.0,BK-02,35,31.0,BK68,40.6936,-73.98247099999999,40.69323,-73.982186,2018-04-11T00:00:00,New Construction,No,Non Prevailing Wage,0,0,29,0,0,0,9,13,6,1,0,0,0,0,29,0,29,440
2480,65126,60 JEFFERSON STREET,2015-04-03T00:00:00,2017-06-16T00:00:00,952200.0,60,JEFFERSON STREET,Brooklyn,11206.0,3031710020.0,3072202.0,BK-04,34,391.0,BK78,40.698786,-73.93289200000001,40.698570000000004,-73.932864,2017-06-16T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8
2464,55343,ACRMD LUBIN,2015-04-23T00:00:00,2015-04-23T00:00:00,807352.0,79,3 STREET,Brooklyn,11231.0,3004610059.0,3323630.0,BK-06,39,77.0,BK33,40.677552,-73.993107,40.67775,-73.99297299999999,2015-04-23T00:00:00,Preservation,Yes,Non Prevailing Wage,0,25,0,0,0,0,25,0,0,0,0,0,0,0,25,0,25,25
2463,58504,Marcy Sheridan Apartments (20146009),2015-04-27T00:00:00,2017-04-17T00:00:00,94281.0,201,MARCY PLACE,Bronx,10456.0,2028317501.0,2128648.0,BX-04,16,17902.0,BX14,40.837396999999996,-73.914452,40.83739,-73.913816,2017-04-17T00:00:00,New Construction,No,Non Prevailing Wage,0,52,6,15,0,1,37,7,22,8,0,0,0,0,74,0,74,74
2462,50875,68 Charlton,2015-04-28T00:00:00,2017-07-14T00:00:00,950146.0,68,CHARLTON STREET,Manhattan,10014.0,1005800011.0,1090546.0,MN-02,3,37.0,MN24,40.727235,-74.006433,40.727,-74.006415,2017-07-14T00:00:00,New Construction,No,Non Prevailing Wage,0,0,29,0,0,0,7,2,20,0,0,0,0,0,29,0,29,122
2458,52053,525 West 52nd Street,2015-05-04T00:00:00,2018-06-13T00:00:00,927213.0,525,WEST 52 STREET,Manhattan,10019.0,1010817501.0,1090143.0,MN-04,3,135.0,MN15,40.766507,-73.99221700000001,40.76679,-73.99195,2018-06-13T00:00:00,New Construction,No,Non Prevailing Wage,0,0,79,0,0,0,19,39,21,0,0,0,0,0,79,0,79,392
2455,52852,G&M Properties Phase II,2015-05-05T00:00:00,2017-10-02T00:00:00,121014.0,100,WEST 174 STREET,Bronx,10453.0,2028760014.0,2008796.0,BX-05,14,21502.0,BX36,40.847061,-73.917743,40.84682,-73.917834,2017-03-15T00:00:00,Preservation,No,Non Prevailing Wage,0,0,37,0,0,0,0,19,13,5,0,0,0,0,37,0,37,37
2454,52852,G&M Properties Phase II,2015-05-05T00:00:00,2017-10-02T00:00:00,116820.0,1640,DR M L KING JR BOULEVARD,Bronx,10453.0,2028760088.0,2008828.0,BX-05,14,21502.0,BX36,40.847803000000006,-73.91914399999999,40.84762,-73.918718,2017-03-15T00:00:00,Preservation,No,Non Prevailing Wage,0,0,25,0,0,0,0,9,9,7,0,0,0,0,25,0,25,25
2453,52852,G&M Properties Phase II,2015-05-05T00:00:00,2017-10-02T00:00:00,116819.0,1636,DR M L KING JR BOULEVARD,Bronx,10453.0,2028760087.0,2008827.0,BX-05,14,21502.0,BX36,40.847742,-73.919235,40.84752,-73.91886600000001,2017-03-15T00:00:00,Preservation,No,Non Prevailing Wage,0,0,25,0,0,0,0,9,9,7,0,0,0,0,25,0,25,25
2452,52852,G&M Properties Phase II,2015-05-05T00:00:00,2017-10-02T00:00:00,111948.0,1167,STRATFORD AVENUE,Bronx,10472.0,2037430050.0,2023992.0,BX-09,18,48.0,BX55,40.828295000000004,-73.875298,40.828520000000005,-73.875626,2017-03-15T00:00:00,Preservation,No,Non Prevailing Wage,0,0,69,0,0,0,0,52,16,1,0,0,0,0,69,0,69,69
2451,52852,G&M Properties Phase II,2015-05-05T00:00:00,2017-10-02T00:00:00,55755.0,1030,CAULDWELL AVENUE,Bronx,10456.0,2026330004.0,2004501.0,BX-03,16,185.0,BX35,40.825895,-73.905773,40.82598,-73.90544,2017-10-02T00:00:00,Preservation,No,Non Prevailing Wage,0,0,25,0,0,0,25,0,0,0,0,0,0,0,25,0,25,25
2443,58517,Smith Woodward Apartments (20150005),2015-05-12T00:00:00,2017-08-01T00:00:00,297561.0,1660,FULTON STREET,Brooklyn,11213.0,3017000017.0,3325185.0,BK-03,36,271.0,BK61,40.679546,-73.934134,40.67929,-73.934055,2017-08-01T00:00:00,Preservation,No,Non Prevailing Wage,0,0,100,40,0,1,0,23,72,25,21,0,0,0,141,0,141,141
2440,53006,7 West 21st Street,2015-05-14T00:00:00,2017-05-23T00:00:00,966614.0,7,WEST 21 STREET,Manhattan,10010.0,1008237507.0,1090231.0,MN-05,3,58.0,MN13,40.740531,-73.99113,40.74094,-73.99113,2017-05-23T00:00:00,New Construction,No,Non Prevailing Wage,0,0,58,0,0,0,12,33,12,1,0,0,0,0,58,0,58,289
2438,59046,First Atlantic Terminal (HDC),2015-05-15T00:00:00,2017-06-22T00:00:00,809483.0,170,SOUTH PORTLAND AVENUE,Brooklyn,11217.0,3020030008.0,3321974.0,BK-02,35,35.0,BK68,40.684228000000004,-73.974029,40.68418,-73.974519,2017-06-22T00:00:00,Preservation,No,Non Prevailing Wage,0,0,116,0,0,0,15,29,44,28,0,0,0,0,0,116,116,116
2437,59046,First Atlantic Terminal (HDC),2015-05-15T00:00:00,2017-06-22T00:00:00,372734.0,161,SOUTH ELLIOTT PLACE,Brooklyn,11217.0,3020030008.0,3321975.0,BK-02,35,35.0,BK68,40.684739,-73.975096,40.68418,-73.974519,2017-06-22T00:00:00,Preservation,No,Non Prevailing Wage,0,0,93,0,0,0,14,22,34,23,0,0,0,0,0,93,93,93
2435,54898,69 East 125th Street,2015-05-15T00:00:00,2017-09-22T00:00:00,966330.0,69,EAST 125 STREET,Manhattan,10035.0,1017500028.0,1089917.0,MN-11,9,198.0,MN34,40.805459,-73.93996899999999,40.805679999999995,-73.939594,2017-09-22T00:00:00,New Construction,No,Non Prevailing Wage,0,0,12,0,0,0,0,4,8,0,0,0,0,0,12,0,12,75
2431,54727,Bensonhurst Housing For The Elderly,2015-05-20T00:00:00,2017-03-22T00:00:00,174301.0,2160,78 STREET,Brooklyn,11214.0,3062640029.0,3331517.0,BK-11,44,270.0,BK28,40.607014,-73.99007399999999,40.60666,-73.98983299999999,2017-03-22T00:00:00,Preservation,No,Non Prevailing Wage,0,70,0,0,0,1,18,52,1,0,0,0,0,0,71,0,71,71
2427,53166,174 North 11th Street,2015-05-21T00:00:00,2017-10-16T00:00:00,976705.0,174,NORTH 11 STREET,Brooklyn,11211.0,3022980013.0,3424774.0,BK-01,33,517.0,BK73,40.719627,-73.954686,40.719390000000004,-73.954748,2017-10-16T00:00:00,New Construction,No,Non Prevailing Wage,0,0,10,0,0,0,2,3,5,0,0,0,0,0,10,0,10,49
2426,52898,277 Gates Avenue,2015-05-22T00:00:00,2015-05-25T00:00:00,299295.0,273,GATES AVENUE,Brooklyn,11216.0,3019740051.0,3056589.0,BK-03,36,229.0,BK69,40.685578,-73.956231,40.685759999999995,-73.956259,2015-05-25T00:00:00,Preservation,No,Non Prevailing Wage,0,0,26,9,0,0,0,17,18,0,0,0,0,0,35,0,35,35
2421,52223,JERICHO. 2065 WALTON AVENUE,2015-06-03T00:00:00,2018-06-05T00:00:00,954207.0,2065,WALTON AVENUE,Bronx,10453.0,2031790060.0,2129079.0,BX-05,14,241.0,BX41,40.853952,-73.906026,40.853970000000004,-73.90634,2018-06-05T00:00:00,New Construction,No,Prevailing Wage,89,0,1,0,0,0,89,0,1,0,0,0,0,0,90,0,90,90
2417,52741,Walton Heights Apartments,2015-06-05T00:00:00,2015-06-05T00:00:00,119116.0,2075,WALTON AVENUE,Bronx,10453.0,2031790052.0,2013965.0,BX-05,14,241.0,BX41,40.854089,-73.90590300000001,40.85438,-73.905975,2015-06-05T00:00:00,Preservation,Yes,Non Prevailing Wage,0,6,33,0,9,0,0,17,11,20,0,0,0,0,48,0,48,48
2416,52741,Walton Heights Apartments,2015-06-05T00:00:00,2015-06-05T00:00:00,116668.0,2471,UNIVERSITY AVENUE,Bronx,10468.0,2032190201.0,2014819.0,BX-07,14,263.0,BX30,40.864671,-73.90374,40.86481,-73.904026,2015-06-05T00:00:00,Preservation,Yes,Non Prevailing Wage,0,5,8,0,7,0,0,0,7,13,0,0,0,0,20,0,20,20
2415,52741,Walton Heights Apartments,2015-06-05T00:00:00,2015-06-05T00:00:00,67198.0,272,EAST 199 STREET,Bronx,10458.0,2032960034.0,2016915.0,BX-07,15,40702.0,BX05,40.869884000000006,-73.88675699999999,40.86979,-73.886992,2015-06-05T00:00:00,Preservation,Yes,Non Prevailing Wage,0,3,4,0,4,0,0,0,1,10,0,0,0,0,11,0,11,11
2399,54302,The Meekerman,2015-06-11T00:00:00,2017-08-15T00:00:00,957817.0,410,MANHATTAN AVENUE,Brooklyn,11211.0,3027347502.0,3425138.0,BK-01,34,497.0,BK90,40.718193,-73.946682,40.71836,-73.946444,2017-08-15T00:00:00,New Construction,No,Non Prevailing Wage,0,17,32,0,0,0,12,10,27,0,0,0,0,0,49,0,49,50
2397,65130,423 EAST 117 STREET,2015-06-12T00:00:00,2018-05-08T00:00:00,940179.0,423,EAST 117 STREET,Manhattan,10035.0,1017110111.0,1088465.0,MN-11,8,178.0,MN34,40.796397999999996,-73.934217,40.79645,-73.933798,2018-05-08T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,2,8
2394,52000,34-37 Realty Ltd.,2015-06-17T00:00:00,2017-07-20T00:00:00,110423.0,1291,SPOFFORD AVENUE,Bronx,10474.0,2027630162.0,2006535.0,BX-02,17,93.0,BX27,40.814440999999995,-73.88695600000001,40.81472,-73.886837,2017-07-20T00:00:00,Preservation,No,Non Prevailing Wage,0,3,38,5,0,0,0,46,0,0,0,0,0,0,46,0,46,46
2393,53437,PRC Andrews Avenue,2015-06-19T00:00:00,2016-08-31T00:00:00,806776.0,970,KELLY STREET,Bronx,10459.0,2027130002.0,2092008.0,BX-02,17,159.0,BX27,40.821767,-73.895861,40.82178,-73.895211,2015-12-31T00:00:00,Preservation,No,Non Prevailing Wage,0,59,0,0,0,0,0,6,29,24,0,0,0,0,59,0,59,59
2392,53437,PRC Andrews Avenue,2015-06-19T00:00:00,2016-08-31T00:00:00,64657.0,955,EAST 163 STREET,Bronx,10459.0,2027130002.0,2092007.0,BX-02,17,159.0,BX27,40.821001,-73.89558000000001,40.82178,-73.895211,2016-01-29T00:00:00,Preservation,No,Non Prevailing Wage,0,43,0,0,0,0,0,4,23,16,0,0,0,0,43,0,43,43
2391,53437,PRC Andrews Avenue,2015-06-19T00:00:00,2016-08-31T00:00:00,45511.0,1730,ANDREWS AVENUE SOUTH,Bronx,10453.0,2028780178.0,2009013.0,BX-05,14,21501.0,BX36,40.850178,-73.917497,40.85,-73.91735600000001,2016-05-31T00:00:00,Preservation,No,Non Prevailing Wage,0,64,0,0,0,0,0,22,34,8,0,0,0,0,64,0,64,64
2390,53437,PRC Andrews Avenue,2015-06-19T00:00:00,2016-08-31T00:00:00,45509.0,1710,ANDREWS AVENUE SOUTH,Bronx,10453.0,2028780170.0,2009012.0,BX-05,14,21501.0,BX36,40.849940000000004,-73.917837,40.84967,-73.917837,2016-08-31T00:00:00,Preservation,No,Non Prevailing Wage,0,82,0,0,0,0,0,12,58,12,0,0,0,0,82,0,82,82
2389,51652,Praxis. 2270 Loring Place North,2015-06-19T00:00:00,2017-06-02T00:00:00,953622.0,2264,LORING PLACE NORTH,Bronx,10468.0,2032250010.0,2129017.0,BX-07,14,255.0,BX30,40.860959,-73.90897,40.8608,-73.908742,2017-06-02T00:00:00,New Construction,No,Prevailing Wage,51,0,14,0,0,1,51,10,5,0,0,0,0,0,66,0,66,66
2388,49174,Hunts Point Cluster,2015-06-19T00:00:00,2015-06-19T00:00:00,104516.0,634,PROSPECT AVENUE,Bronx,10455.0,2026850028.0,2005106.0,BX-02,17,83.0,BX33,40.814849,-73.903538,40.81485,-73.903177,2015-06-19T00:00:00,Preservation,Yes,Non Prevailing Wage,0,2,14,0,4,0,0,12,8,0,0,0,0,0,20,0,20,20
2387,49174,Hunts Point Cluster,2015-06-19T00:00:00,2015-06-19T00:00:00,87895.0,875,HUNTS POINT AVENUE,Bronx,10474.0,2027400010.0,2005943.0,BX-02,17,93.0,BX27,40.818769,-73.88928299999999,40.81858,-73.889547,2015-06-19T00:00:00,Preservation,Yes,Non Prevailing Wage,0,1,3,0,4,0,0,0,0,0,8,0,0,0,8,0,8,8
2386,49174,Hunts Point Cluster,2015-06-19T00:00:00,2015-06-19T00:00:00,87894.0,871,HUNTS POINT AVENUE,Bronx,10474.0,2027400012.0,2005944.0,BX-02,17,93.0,BX27,40.818475,-73.889096,40.81848,-73.889486,2015-06-19T00:00:00,Preservation,Yes,Non Prevailing Wage,0,1,3,0,3,1,0,0,0,0,8,0,0,0,8,0,8,8
2385,49174,Hunts Point Cluster,2015-06-19T00:00:00,2015-06-19T00:00:00,87886.0,860,HUNTS POINT AVENUE,Bronx,10474.0,2027620040.0,2006433.0,BX-02,17,11502.0,BX27,40.817978000000004,-73.888775,40.8182,-73.88846,2015-06-19T00:00:00,Preservation,Yes,Non Prevailing Wage,0,3,13,0,4,0,0,5,15,0,0,0,0,0,20,0,20,20
2384,49174,Hunts Point Cluster,2015-06-19T00:00:00,2015-06-19T00:00:00,87879.0,846,HUNTS POINT AVENUE,Bronx,10474.0,2027620016.0,2006426.0,BX-02,17,11502.0,BX27,40.817632,-73.88857,40.8177,-73.888212,2015-06-19T00:00:00,Preservation,Yes,Non Prevailing Wage,0,2,9,0,3,0,0,9,0,5,0,0,0,0,14,0,14,14
2383,49174,Hunts Point Cluster,2015-06-19T00:00:00,2015-06-19T00:00:00,80236.0,1220,GILBERT PLACE,Bronx,10474.0,2027620018.0,2006427.0,BX-02,17,11502.0,BX27,40.817875,-73.88781,40.81779,-73.887648,2015-06-19T00:00:00,Preservation,Yes,Non Prevailing Wage,0,2,11,0,3,0,1,11,4,0,0,0,0,0,16,0,16,16
2382,49174,Hunts Point Cluster,2015-06-19T00:00:00,2015-06-19T00:00:00,77395.0,813,FAILE STREET,Bronx,10474.0,2027620025.0,2006430.0,BX-02,17,11502.0,BX27,40.8172,-73.887197,40.81725,-73.887504,2015-06-19T00:00:00,Preservation,Yes,Non Prevailing Wage,0,2,7,0,0,1,0,0,0,10,0,0,0,0,10,0,10,10
2381,48732,TMN601B - MDG,2015-06-19T00:00:00,2017-05-16T00:00:00,43250.0,503,WEST 174 STREET,Manhattan,10033.0,1021310052.0,1063173.0,MN-12,10,261.0,MN36,40.843693,-73.934474,40.843990000000005,-73.93462199999999,2017-05-16T00:00:00,Preservation,No,Non Prevailing Wage,0,0,26,0,0,0,0,5,17,4,0,0,0,0,26,0,26,26
2379,50293,Belle Apartments HDFC,2015-06-22T00:00:00,2018-02-13T00:00:00,66001.0,601,EAST 178 STREET,Bronx,10457.0,2030680061.0,2011977.0,BX-06,17,373.0,BX17,40.846919,-73.892861,40.846990000000005,-73.892684,2018-02-13T00:00:00,Preservation,No,Non Prevailing Wage,1,6,14,0,0,0,0,2,6,12,1,0,0,0,21,0,21,21
2377,51751,Rose Ellen Smith MBD HDFC,2015-06-23T00:00:00,2016-05-31T00:00:00,122026.0,1131,WEST FARMS ROAD,Bronx,10459.0,2027440063.0,2006048.0,BX-02,17,12701.0,BX27,40.82643,-73.89030699999999,40.826570000000004,-73.890462,2016-05-31T00:00:00,Preservation,No,Non Prevailing Wage,28,0,0,0,0,1,8,20,1,0,0,0,0,0,29,0,29,29
2376,51751,Rose Ellen Smith MBD HDFC,2015-06-23T00:00:00,2016-05-31T00:00:00,85563.0,1711,HOE AVENUE,Bronx,10460.0,2029830028.0,2010608.0,BX-03,17,161.0,BX75,40.836415,-73.88722299999999,40.836890000000004,-73.887106,2016-05-31T00:00:00,Preservation,No,Non Prevailing Wage,17,0,0,0,0,1,5,12,1,0,0,0,0,0,18,0,18,18
2375,52626,1007 ATLANTIC AVENUE,2015-06-24T00:00:00,2018-01-23T00:00:00,955431.0,1007,ATLANTIC AVENUE,Brooklyn,11238.0,3020190055.0,3057842.0,BK-02,36,227.0,BK69,40.680013,-73.95913,40.68025,-73.95885899999999,2018-01-23T00:00:00,New Construction,No,Non Prevailing Wage,0,0,10,0,0,0,2,3,5,0,0,0,0,0,10,0,10,50
2374,51396,"RIVERBEND HOUSING COMPANY, INC.",2015-06-24T00:00:00,2018-01-09T00:00:00,904741.0,2333,5 AVENUE,Manhattan,10037.0,1017640001.0,1085296.0,MN-11,9,210.0,MN34,40.816767,-73.934713,40.8157,-73.934881,2018-01-09T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,184,0,0,7,92,61,24,0,0,0,0,0,184,184,184
2373,51396,"RIVERBEND HOUSING COMPANY, INC.",2015-06-24T00:00:00,2018-01-09T00:00:00,804799.0,2311,5 AVENUE,Manhattan,10037.0,1017640001.0,1085294.0,MN-11,9,210.0,MN34,40.816029,-73.935227,40.8157,-73.934881,2018-01-09T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,84,0,0,8,0,60,16,0,0,0,0,0,84,84,84
2372,51396,"RIVERBEND HOUSING COMPANY, INC.",2015-06-24T00:00:00,2018-01-09T00:00:00,2716.0,2301,5 AVENUE,Manhattan,10037.0,1017640001.0,1054345.0,MN-11,9,210.0,MN34,40.815502,-73.935614,40.8157,-73.934881,2018-01-09T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,60,0,0,0,0,52,8,0,0,0,0,0,60,60,60
2371,51396,"RIVERBEND HOUSING COMPANY, INC.",2015-06-24T00:00:00,2018-01-09T00:00:00,2713.0,2289,5 AVENUE,Manhattan,10037.0,1017630001.0,1054344.0,MN-11,9,210.0,MN34,40.814945,-73.936012,40.81476,-73.93522800000001,2018-01-09T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,297,0,0,16,191,90,0,0,0,0,0,0,297,297,297
2370,51143,Edward Dozier HDFC,2015-06-24T00:00:00,2017-07-14T00:00:00,5580.0,1496,AMSTERDAM AVENUE,Manhattan,10031.0,1019870036.0,1059742.0,MN-09,7,219.0,MN06,40.818104,-73.952831,40.81824,-73.953127,2017-07-14T00:00:00,Preservation,No,Non Prevailing Wage,0,12,10,0,0,0,0,6,16,0,0,0,0,0,22,0,22,22
2369,51143,Edward Dozier HDFC,2015-06-24T00:00:00,2017-07-14T00:00:00,5579.0,1492,AMSTERDAM AVENUE,Manhattan,10031.0,1019870034.0,1059741.0,MN-09,7,219.0,MN06,40.818022,-73.952888,40.81814,-73.953199,2017-07-14T00:00:00,Preservation,No,Non Prevailing Wage,1,10,7,0,0,0,0,2,15,1,0,0,0,0,18,0,18,18
2368,51143,Edward Dozier HDFC,2015-06-24T00:00:00,2017-07-14T00:00:00,5578.0,1488,AMSTERDAM AVENUE,Manhattan,10031.0,1019870033.0,1059740.0,MN-09,7,219.0,MN06,40.817941999999995,-73.95295,40.81804,-73.95326800000001,2017-07-14T00:00:00,Preservation,No,Non Prevailing Wage,0,10,8,0,0,0,0,2,15,1,0,0,0,0,18,0,18,18
2366,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,808059.0,801,DE KALB AVENUE,Brooklyn,11221.0,3017760063.0,3322107.0,BK-03,36,261.0,BK75,40.692213,-73.944139,40.692409999999995,-73.944362,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3
2365,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,396443.0,666,WILLOUGHBY AVENUE,Brooklyn,11206.0,3017690011.0,3049208.0,BK-03,36,283.0,BK35,40.694603,-73.942767,40.694390000000006,-73.942554,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,36,0,0,0,2,12,10,12,0,0,0,0,36,0,36,36
2364,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,396439.0,660,WILLOUGHBY AVENUE,Brooklyn,11206.0,3017690009.0,3049207.0,BK-03,36,283.0,BK35,40.694581,-73.942972,40.694359999999996,-73.942806,2017-05-30T00:00:00,Preservation,No,Non Prevailing Wage,0,0,24,0,0,0,0,12,7,5,0,0,0,0,24,0,24,24
